,Unnamed: 0,id,slope,AIC,mass,sfr,url
12822,12822,494244,-0.0008925316023020273,1.0,9.547276416749739,0.0502892,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/494244/
12835,12835,494542,-4.825820747342163e-05,1.0,8.686482689985763,0.00499899,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/494542/
12838,12838,494593,-0.0002904326371307752,2.0,8.966588553836765,0.011638500000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/494593/
12842,12842,494682,-0.00010999414121057824,2.0,8.807893587480757,0.0146874,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/494682/
12844,12844,494710,-0.00010867404680021565,2.0,9.087305765080266,0.0060108,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/494710/
12848,12848,494799,-0.00017621243985086106,2.0,8.913885776930039,0.00402483,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/494799/
12852,12852,494881,-1.4356820188391882e-06,2.0,8.660726593192374,0.0176803,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/494881/
12864,12864,495152,2.3670278224992333e-05,1.0,8.295318696497226,0.00135962,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/495152/
12869,12869,495311,-0.00015524388648066386,2.0,8.580925985311763,0.00254444,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/495311/
12876,12876,495447,-0.0003426917470048095,1.0,8.625809262339837,0.0256274,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/495447/
12882,12882,495552,0.0002136260663620089,1.0,8.754446298586886,0.00834024,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/495552/
12886,12886,495602,-0.00011940971681002851,2.0,8.165272283828676,0.00168422,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/495602/
12887,12887,495603,8.687996527473547e-06,1.0,8.27524366607383,0.00147625,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/495603/
12899,12899,495825,-0.0016501128697011284,1.0,9.182750331228679,0.00934026,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/495825/
12909,12909,496040,-0.00020394052377663643,1.0,9.07609291671763,0.00720232,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/496040/
12913,12913,496139,-0.0003956655301427077,1.0,9.210350041388198,0.0157717,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/496139/
12916,12916,496206,-0.0005202935915022756,2.0,9.13056640887853,0.0145469,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/496206/
12924,12924,496383,-0.0009363452500396105,2.0,8.98503791570553,0.035490499999999994,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/496383/
12928,12928,496454,-0.0002189804167987835,1.0,9.023794793747216,0.00771087,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/496454/
12937,12937,496605,-3.199904400588667e-05,1.0,9.37101056694521,0.0243622,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/496605/
12959,12959,497001,-0.0017293912870404637,1.0,9.459503333892975,0.0312313,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497001/
12960,12960,497003,-3.67325726116486e-05,2.0,8.335525708979954,0.00193668,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497003/
12966,12966,497098,-0.0005460327345282648,1.0,9.025648064137254,0.0045119999999999995,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497098/
12975,12975,497258,-0.00013913182142940108,1.0,8.097857835121985,0.0012095,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497258/
12977,12977,497288,-6.491676496054406e-05,2.0,8.453608101702242,0.0127481,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497288/
12979,12979,497327,-5.548352952305131e-05,2.0,8.923044139151221,0.00455673,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497327/
12993,12993,497559,-0.0007546180611731751,2.0,9.113316575614336,0.0211239,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497559/
13005,13005,497753,-0.00012082092807590558,2.0,8.136375067474356,0.0019584,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497753/
13009,13009,497816,-0.0007039899328351031,1.0,8.692745212520594,0.0139171,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497816/
13010,13010,497817,-0.00020981938633993523,1.0,8.519247693149495,0.00359405,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497817/
13013,13013,497856,-0.00038487938238312617,2.0,8.840836652574474,0.00665921,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497856/
13015,13015,497888,-3.150217626600154e-05,1.0,8.530353615300518,0.00179085,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/497888/
13025,13025,498067,-0.00014040087042131437,2.0,8.655443568651954,0.00682474,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/498067/
13033,13033,498216,-0.00015684058674468815,1.0,8.217751966092994,0.00105109,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/498216/
13036,13036,498250,-0.00025054699122179717,2.0,8.910763318191739,0.00224039,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/498250/
13037,13037,498251,-0.00012699337591866387,1.0,8.467702242770095,0.00313105,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/498251/
13048,13048,498488,-8.719585238296778e-05,1.0,8.530296895444723,0.00641425,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/498488/
13058,13058,498669,-4.078747181955519e-05,1.0,8.401464648019376,0.00164707,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/498669/
13061,13061,498721,-0.0004492789609184733,1.0,8.957690829573409,0.013921000000000001,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/498721/
13066,13066,498805,-3.216334031596686e-05,1.0,8.303809949969036,0.00252002,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/498805/
13080,13080,499080,-0.0006581978434083075,1.0,9.019231001978582,0.00928659,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499080/
13082,13082,499114,-0.00019758487015044643,1.0,8.743174494078504,0.00587645,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499114/
13089,13089,499217,-0.00049561598825564,2.0,9.204740623677406,0.013369999999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499217/
13092,13092,499268,6.054474198187556e-05,1.0,8.859917759370823,0.00542448,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499268/
13093,13093,499269,-0.00027046690266758594,1.0,8.840679388321057,0.00443691,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499269/
13104,13104,499440,3.136903399601252e-05,1.0,8.58659328398527,0.0195245,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499440/
13108,13108,499514,-0.00027510775286351303,2.0,8.696191498084547,0.0122451,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499514/
13110,13110,499532,-0.00032041774665762796,1.0,8.776330935040285,0.00175697,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499532/
13116,13116,499635,0.00022213537287119287,1.0,8.463179901786711,0.00368201,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499635/
13121,13121,499676,1.0467654311192562e-05,2.0,8.072570393460476,0.00122351,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499676/
13123,13123,499717,-6.634172260275567e-05,1.0,8.39291026134863,0.00176794,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499717/
13125,13125,499762,-3.859451783183773e-05,1.0,8.386928185092884,0.00669851,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499762/
13129,13129,499826,-0.00017101559099302446,2.0,8.554170897827332,0.00357595,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/499826/
13138,13138,500016,-0.00031656753193839,1.0,8.820423127508082,0.0200621,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/500016/
13139,13139,500017,-0.00022056711009489486,1.0,8.597564999688723,0.0100297,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/500017/
13143,13143,500071,-0.00038012397020671245,2.0,8.660096013048175,0.0043472,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/500071/
13172,13172,500624,-0.0001299746959437642,1.0,8.707829060994563,0.00104342,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/500624/
13177,13177,500702,7.195988222136997e-05,1.0,8.402074719384881,0.00554638,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/500702/
13186,13186,500855,-0.00026168325950207794,2.0,8.875633619666944,0.00210529,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/500855/
13190,13190,500920,-2.4761201534376128e-05,1.0,8.312513158306855,0.00108989,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/500920/
13204,13204,501292,-0.00047671120635946836,1.0,9.368111399565972,0.0225076,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/501292/
13209,13209,501407,-0.0011176781147657455,2.0,9.426838181368117,0.0425117,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/501407/
13212,13212,501470,-0.0008295743055641854,1.0,9.143781621564422,0.035258199999999996,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/501470/
13228,13228,501788,-0.00023142968800768737,2.0,8.849381507187505,0.00798487,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/501788/
13229,13229,501789,0.00012238169336478762,1.0,8.885834122159213,0.00801776,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/501789/
13237,13237,501922,-0.00020268332040643855,1.0,8.430298675392057,0.00387784,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/501922/
13243,13243,502056,-5.125899259261215e-05,1.0,8.269284011051196,0.00130729,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502056/
13246,13246,502114,-0.00026023112867051503,2.0,8.977588611743194,0.00700025,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502114/
13250,13250,502156,-0.00025351729979531724,2.0,8.869139873955238,0.00427688,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502156/
13258,13258,502280,-0.00014348016328540075,2.0,8.853326670391981,0.0176405,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502280/
13259,13259,502281,-0.0001730193991255032,2.0,8.798574601380599,0.00319461,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502281/
13262,13262,502348,-8.359688483663052e-05,2.0,8.532729184701834,0.00134491,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502348/
13267,13267,502438,-0.000877399968448147,1.0,9.197697594456912,0.023131400000000003,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502438/
13270,13270,502462,-0.00010356998441930737,2.0,8.63972698959677,0.00787038,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502462/
13276,13276,502588,-0.00035308144011778373,2.0,9.127694801670968,0.0370889,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502588/
13285,13285,502744,-0.0004000233351536498,2.0,9.079117129345377,0.00824121,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502744/
13287,13287,502747,-7.607691096348491e-05,1.0,8.435809770464612,0.00429946,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502747/
13289,13289,502783,-0.0009541121739633897,2.0,9.07384871883313,0.013378899999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502783/
13292,13292,502831,-0.00012078154023647743,1.0,8.538314982752341,0.00113969,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502831/
13293,13293,502833,-5.485431601974334e-05,1.0,8.021207616389239,0.00164868,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/502833/
13302,13302,503012,-0.00022718951318864637,2.0,8.602684633606883,0.00174027,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/503012/
13304,13304,503056,-0.00038535445179695637,2.0,8.744758267551841,0.0514985,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/503056/
13314,13314,503300,-6.855280709207417e-05,2.0,8.751536385028107,0.008125799999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/503300/
13326,13326,503509,-2.439824071350404e-05,2.0,8.798615377333679,0.00382132,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/503509/
13328,13328,503540,-0.0010940562734382483,1.0,9.176454408344805,0.0306425,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/503540/
13342,13342,503793,-0.00013132316959476862,1.0,9.050048394219603,0.00468384,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/503793/
13346,13346,503885,-0.0006996896256486508,2.0,9.397711710065202,0.020396599999999997,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/503885/
13347,13347,503886,-9.366248879319987e-05,1.0,8.623984429029678,0.00231494,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/503886/
13354,13354,504036,-2.0495320527588703e-05,1.0,8.364528562508802,0.00383361,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504036/
13367,13367,504323,4.413841243976176e-05,1.0,8.108274525339876,0.00505667,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504323/
13370,13370,504342,-0.00042181852763793423,1.0,9.201898440467126,0.010798,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504342/
13371,13371,504344,4.9594813346150656e-05,1.0,8.243349338093207,0.00139901,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504344/
13376,13376,504461,-0.00031347901653878594,1.0,8.887108092410458,0.00627538,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504461/
13377,13377,504462,,,8.567702403426317,0.00244696,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504462/
13378,13378,504463,,,8.496452425587242,0.0013472999999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504463/
13383,13383,504603,-0.0002237209186044708,1.0,8.675903301458462,0.00316807,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504603/
13384,13384,504606,0.000268748515405419,1.0,8.392858371213924,0.00234737,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504606/
13386,13386,504634,0.00024762650331201455,1.0,8.015058646590171,0.00131476,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504634/
13389,13389,504663,-0.00023397267614495945,1.0,9.003696308556465,0.00351525,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504663/
13392,13392,504697,-0.00042651519858172076,1.0,9.01492238568114,0.017630299999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504697/
13395,13395,504729,0.00017596775254964631,1.0,7.7752135571017025,0.00103088,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504729/
13397,13397,504756,-4.701412361554605e-05,2.0,8.790102453250611,0.00384102,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504756/
13404,13404,504935,-0.00017668045018405968,2.0,9.260674044877806,0.021833599999999998,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504935/
13405,13405,504936,-9.916057198350145e-06,1.0,8.73159043042951,0.00478358,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504936/
13407,13407,504967,-0.000248907230239069,1.0,8.600261135872534,0.00114334,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/504967/
13420,13420,505244,-7.346101222968976e-06,1.0,8.919755759886579,0.00706784,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/505244/
13421,13421,505245,-1.7557387288259776e-05,1.0,8.503326980415995,0.00608272,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/505245/
13423,13423,505275,7.573399572769457e-05,1.0,8.501310379086933,0.00604675,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/505275/
13428,13428,505382,-0.00026647359430146604,2.0,8.85142627155123,0.019799200000000003,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/505382/
13439,13439,505602,-0.0001374002292967899,2.0,8.69929044593685,0.010111499999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/505602/
13441,13441,505636,1.907522214454255e-05,1.0,8.169502104376752,0.00165249,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/505636/
13447,13447,505756,-0.000177147947812642,1.0,8.314195747728412,0.00134327,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/505756/
13458,13458,506005,-0.00038144067911177434,1.0,9.103436057389091,0.0214723,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506005/
13471,13471,506184,-0.0004225076767186617,2.0,8.469358858943853,0.0113697,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506184/
13476,13476,506281,-0.00025564340293231935,1.0,8.851534574415108,0.00250039,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506281/
13478,13478,506321,-0.0003473409661962398,2.0,9.068291058390514,0.00843489,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506321/
13483,13483,506421,-0.0005125407405255735,2.0,8.655471915930573,0.00956715,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506421/
13489,13489,506524,-2.1522774523836116e-07,2.0,8.801196841416601,0.00181382,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506524/
13492,13492,506592,-0.0001423053581724237,1.0,8.237637521453141,0.005901699999999999,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506592/
13493,13493,506593,-0.00010359345098060923,1.0,8.205264474751969,0.00124737,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506593/
13497,13497,506660,0.00015321976789327952,1.0,9.105894686328426,0.00577866,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506660/
13502,13502,506795,0.00012064645939646058,1.0,8.701335692310016,0.00208831,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506795/
13508,13508,506952,-0.000726577733438192,1.0,9.044725344559806,0.00595311,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506952/
13509,13509,506953,-0.00023011297752741736,1.0,8.69024056360671,0.00257484,http://www.tng-project.org/api/TNG50-1/snapshots/33/subhalos/506953/
